Initial cumulative execution times of all Virtual Machines
ID: 1 | Cumulative Execution Time: 0
ID: 13 | Cumulative Execution Time: 0
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #10 for scheduling task # 10
ID: 1 | Cumulative Execution Time: 1275.370117
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 0
ID: 12 | Cumulative Execution Time: 0
ID: 13 | Cumulative Execution Time: 0
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #11 for scheduling task # 11
ID: 1 | Cumulative Execution Time: 1275.370117
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 0
ID: 13 | Cumulative Execution Time: 0
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #12 for scheduling task # 12
ID: 1 | Cumulative Execution Time: 1275.370117
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 2302.967773
ID: 13 | Cumulative Execution Time: 0
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #13 for scheduling task # 13
ID: 1 | Cumulative Execution Time: 1275.370117
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 2302.967773
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #14 for scheduling task # 14
ID: 1 | Cumulative Execution Time: 1275.370117
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 2302.967773
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #15 for scheduling task # 15
ID: 1 | Cumulative Execution Time: 1275.370117
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 2302.967773
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #16 for scheduling task # 16
ID: 1 | Cumulative Execution Time: 1275.370117
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 2302.967773
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #1 for scheduling task # 17
ID: 1 | Cumulative Execution Time: 4007.927002
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 2302.967773
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #12 for scheduling task # 18
ID: 1 | Cumulative Execution Time: 4007.927002
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3101.207275
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 6647.906738
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #5 for scheduling task # 19
ID: 1 | Cumulative Execution Time: 4007.927002
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 3368.545013
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 6647.906738
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #5 for scheduling task # 20
ID: 1 | Cumulative Execution Time: 4007.927002
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 5136.451873
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 6647.906738
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #1 for scheduling task # 21
ID: 1 | Cumulative Execution Time: 6595.068604
ID: 2 | Cumulative Execution Time: 4975.176758
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 5136.451873
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 6647.906738
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #2 for scheduling task # 22
ID: 1 | Cumulative Execution Time: 6595.068604
ID: 2 | Cumulative Execution Time: 7293.203613
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 5136.451873
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 6647.906738
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #5 for scheduling task # 23
ID: 1 | Cumulative Execution Time: 6595.068604
ID: 2 | Cumulative Execution Time: 7293.203613
ID: 3 | Cumulative Execution Time: 5193.190918
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 8251.653533
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 6647.906738
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #3 for scheduling task # 24
ID: 1 | Cumulative Execution Time: 6595.068604
ID: 2 | Cumulative Execution Time: 7293.203613
ID: 3 | Cumulative Execution Time: 7219.876587
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 8251.653533
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 6647.906738
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #1 for scheduling task # 25
ID: 1 | Cumulative Execution Time: 7201.728089
ID: 2 | Cumulative Execution Time: 7293.203613
ID: 3 | Cumulative Execution Time: 7219.876587
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 8251.653533
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 6647.906738
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #12 for scheduling task # 26
ID: 1 | Cumulative Execution Time: 7201.728089
ID: 2 | Cumulative Execution Time: 7293.203613
ID: 3 | Cumulative Execution Time: 7219.876587
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 8251.653533
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 19038.751465
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #1 for scheduling task # 27
ID: 1 | Cumulative Execution Time: 11650.508362
ID: 2 | Cumulative Execution Time: 7293.203613
ID: 3 | Cumulative Execution Time: 7219.876587
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 8251.653533
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 19038.751465
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #3 for scheduling task # 28
ID: 1 | Cumulative Execution Time: 11650.508362
ID: 2 | Cumulative Execution Time: 7293.203613
ID: 3 | Cumulative Execution Time: 14585.792603
ID: 4 | Cumulative Execution Time: 7290.84082
ID: 5 | Cumulative Execution Time: 8251.653533
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 19038.751465
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #4 for scheduling task # 29
ID: 1 | Cumulative Execution Time: 11650.508362
ID: 2 | Cumulative Execution Time: 7293.203613
ID: 3 | Cumulative Execution Time: 14585.792603
ID: 4 | Cumulative Execution Time: 15801.888672
ID: 5 | Cumulative Execution Time: 8251.653533
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 19038.751465
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #2 for scheduling task # 30
ID: 1 | Cumulative Execution Time: 11650.508362
ID: 2 | Cumulative Execution Time: 10063.605957
ID: 3 | Cumulative Execution Time: 14585.792603
ID: 4 | Cumulative Execution Time: 15801.888672
ID: 5 | Cumulative Execution Time: 8251.653533
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 19038.751465
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #5 for scheduling task # 31
ID: 1 | Cumulative Execution Time: 11650.508362
ID: 2 | Cumulative Execution Time: 10063.605957
ID: 3 | Cumulative Execution Time: 14585.792603
ID: 4 | Cumulative Execution Time: 15801.888672
ID: 5 | Cumulative Execution Time: 23043.096892
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 19038.751465
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 8405.578125
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #14 for scheduling task # 32
ID: 1 | Cumulative Execution Time: 11650.508362
ID: 2 | Cumulative Execution Time: 10063.605957
ID: 3 | Cumulative Execution Time: 14585.792603
ID: 4 | Cumulative Execution Time: 15801.888672
ID: 5 | Cumulative Execution Time: 23043.096892
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 9551.59668
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 19038.751465
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 24446.743164
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #7 for scheduling task # 33
ID: 1 | Cumulative Execution Time: 11650.508362
ID: 2 | Cumulative Execution Time: 10063.605957
ID: 3 | Cumulative Execution Time: 14585.792603
ID: 4 | Cumulative Execution Time: 15801.888672
ID: 5 | Cumulative Execution Time: 23043.096892
ID: 6 | Cumulative Execution Time: 12314.862305
ID: 7 | Cumulative Execution Time: 16841.277832
ID: 8 | Cumulative Execution Time: 9872.851562
ID: 9 | Cumulative Execution Time: 14417.011719
ID: 10 | Cumulative Execution Time: 9896.609375
ID: 11 | Cumulative Execution Time: 12232.802734
ID: 12 | Cumulative Execution Time: 19038.751465
ID: 13 | Cumulative Execution Time: 14938.554688
ID: 14 | Cumulative Execution Time: 24446.743164
ID: 15 | Cumulative Execution Time: 24620.894531
ID: 16 | Cumulative Execution Time: 14617.129883
Selecting Virtual Machine #8 for scheduling task # 34
ID: 1 | Cumulative Execution Time: 11650.508362
ID: 2 | Cumulative Execution Time: 10063.605957
