Initial cumulative execution times of all Virtual Machines
ID: 1 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #10 for scheduling task # 10
ID: 1 | Cumulative Execution Time: 52.104389
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 0
ID: 12 | Cumulative Execution Time: 0
ID: 13 | Cumulative Execution Time: 0
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #11 for scheduling task # 11
ID: 1 | Cumulative Execution Time: 52.104389
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 56.135395
ID: 12 | Cumulative Execution Time: 0
ID: 13 | Cumulative Execution Time: 0
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #12 for scheduling task # 12
ID: 1 | Cumulative Execution Time: 52.104389
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 56.135395
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 0
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #13 for scheduling task # 13
ID: 1 | Cumulative Execution Time: 52.104389
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 56.135395
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 0
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #14 for scheduling task # 14
ID: 1 | Cumulative Execution Time: 52.104389
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 56.135395
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 0
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #15 for scheduling task # 15
ID: 1 | Cumulative Execution Time: 52.104389
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 56.135395
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 0
Selecting Virtual Machine #16 for scheduling task # 16
ID: 1 | Cumulative Execution Time: 52.104389
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 56.135395
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #1 for scheduling task # 17
ID: 1 | Cumulative Execution Time: 151.459476
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 56.135395
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #11 for scheduling task # 18
ID: 1 | Cumulative Execution Time: 151.459476
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 75.665932
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #9 for scheduling task # 19
ID: 1 | Cumulative Execution Time: 151.459476
ID: 2 | Cumulative Execution Time: 84.113258
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #2 for scheduling task # 20
ID: 1 | Cumulative Execution Time: 151.459476
ID: 2 | Cumulative Execution Time: 149.820198
ID: 3 | Cumulative Execution Time: 85.315323
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #3 for scheduling task # 21
ID: 1 | Cumulative Execution Time: 151.459476
ID: 2 | Cumulative Execution Time: 149.820198
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 92.057571
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #6 for scheduling task # 22
ID: 1 | Cumulative Execution Time: 151.459476
ID: 2 | Cumulative Execution Time: 149.820198
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 111.251228
ID: 6 | Cumulative Execution Time: 211.485366
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #5 for scheduling task # 23
ID: 1 | Cumulative Execution Time: 151.459476
ID: 2 | Cumulative Execution Time: 149.820198
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 211.485366
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #2 for scheduling task # 24
ID: 1 | Cumulative Execution Time: 151.459476
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 211.485366
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #1 for scheduling task # 25
ID: 1 | Cumulative Execution Time: 179.686876
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 211.485366
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #1 for scheduling task # 26
ID: 1 | Cumulative Execution Time: 254.500177
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 211.485366
ID: 7 | Cumulative Execution Time: 188.521591
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #7 for scheduling task # 27
ID: 1 | Cumulative Execution Time: 254.500177
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 211.485366
ID: 7 | Cumulative Execution Time: 257.973724
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #6 for scheduling task # 28
ID: 1 | Cumulative Execution Time: 254.500177
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 338.074561
ID: 7 | Cumulative Execution Time: 257.973724
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #1 for scheduling task # 29
ID: 1 | Cumulative Execution Time: 286.623144
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 338.074561
ID: 7 | Cumulative Execution Time: 257.973724
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #7 for scheduling task # 30
ID: 1 | Cumulative Execution Time: 286.623144
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 260.636841
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 338.074561
ID: 7 | Cumulative Execution Time: 512.589294
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #4 for scheduling task # 31
ID: 1 | Cumulative Execution Time: 286.623144
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 305.817436
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 338.074561
ID: 7 | Cumulative Execution Time: 512.589294
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #1 for scheduling task # 32
ID: 1 | Cumulative Execution Time: 532.635061
ID: 2 | Cumulative Execution Time: 288.369896
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 305.817436
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 338.074561
ID: 7 | Cumulative Execution Time: 512.589294
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #2 for scheduling task # 33
ID: 1 | Cumulative Execution Time: 532.635061
ID: 2 | Cumulative Execution Time: 366.114243
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 305.817436
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 338.074561
ID: 7 | Cumulative Execution Time: 512.589294
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 288.764221
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #15 for scheduling task # 34
ID: 1 | Cumulative Execution Time: 532.635061
ID: 2 | Cumulative Execution Time: 366.114243
ID: 3 | Cumulative Execution Time: 303.709976
ID: 4 | Cumulative Execution Time: 305.817436
ID: 5 | Cumulative Execution Time: 405.507057
ID: 6 | Cumulative Execution Time: 338.074561
ID: 7 | Cumulative Execution Time: 512.589294
ID: 8 | Cumulative Execution Time: 373.210449
ID: 9 | Cumulative Execution Time: 742.159462
ID: 10 | Cumulative Execution Time: 535.391174
ID: 11 | Cumulative Execution Time: 609.929523
ID: 12 | Cumulative Execution Time: 705.736511
ID: 13 | Cumulative Execution Time: 575.402405
ID: 14 | Cumulative Execution Time: 638.961548
ID: 15 | Cumulative Execution Time: 1042.672607
ID: 16 | Cumulative Execution Time: 580.541504
Selecting Virtual Machine #3 for scheduling task # 35
ID: 1 | Cumulative Execution Time: 532.635061
ID: 2 | Cumulative Execution Time: 366.114243
